"geographicAreaM49","timePointYears","aquaEnergyDemand","aquaProteinDemand"
776,"2007",0,0
776,"2008",0,0
776,"2009",0,0
776,"2010",0,0
776,"2011",0,0
776,"2012",0,0
776,"2013",0,0
798,"1990",0,0
798,"1991",0,0
798,"1992",0,0
798,"1993",0,0
798,"1994",0,0
798,"1995",0,0
798,"1996",0,0
798,"1997",0,0
798,"1998",0,0
798,"1999",0,0
798,"2000",0,0
798,"2001",0,0
798,"2002",0,0
798,"2003",46620,1.48
798,"2004",9576,0.304
798,"2005",9828,0.312
798,"2006",10080,0.32
798,"2007",10332,0.328
798,"2008",0,0
798,"2009",25918.5186877894,0.822810117072681
798,"2010",26334,0.836
798,"2011",26383.4354262614,0.837569378611474
798,"2012",26546.0019441907,0.842730220450497
798,"2013",26660.9831977245,0.846380418975381
52,"1990",0,0
52,"1991",0,0
52,"1992",0,0
52,"1993",0,0
52,"1994",0,0
52,"1995",0,0
52,"1996",0,0
52,"1997",0,0
52,"1998",0,0
52,"1999",0,0
52,"2000",0,0
52,"2001",0,0
52,"2002",0,0
52,"2003",0,0
52,"2004",0,0
52,"2005",0,0
52,"2006",25103.05,0.774125
52,"2007",25522.1,0.78625
52,"2008",26026.1670595942,0.801055718095314
52,"2009",26172.9965660989,0.804597189021135
52,"2010",26779.25,0.822625
52,"2011",160306.394543133,5.03185208018889
52,"2012",160564.711561585,5.03890892311303
52,"2013",160843.831642184,5.04662171844723
124,"1990",747160578.24834,16576.1157560159
124,"1991",953195998,20421.8356
124,"1992",864725291,18624.8842
124,"1993",1033553159,22191.6138
124,"1994",1024143998,22030.9856
124,"1995",1208497660,26006.682
124,"1996",1335239063,28948.3206
124,"1997",1611049240,34642.188
124,"1998",1686712788,36404.0556
124,"1999",2137530249,46377.5238
124,"2000",2382574555,51460.711
124,"2001",2967766286,63660.0092
124,"2002",3494850544,74451.4788
124,"2003",3360337593,71339.8446
124,"2004",2631245609,55884.0198
124,"2005",2703279255,57473.001
124,"2006",3196250714,67743.9728
124,"2007",2798774380,59460.67
124,"2008",3164052228,67392.8136
124,"2009",3106608322,66107.7184
124,"2010",3115143540,66244.226
124,"2011",3154836961,67031.2062
124,"2012",3377655641,71706.4882
124,"2013",3325901926,70731.2052
152,"1990",720083700,15846.894
152,"1991",1068122087.59329,23541.0063573253
152,"1992",1550192396.13945,34614.6447567667
152,"1993",1918429997.25223,43232.2268866282
152,"1994",2509559468.07915,57049.2956101707
152,"1995",3492832300,79002
152,"1996",4945357300,111056.988
152,"1997",6121078220,138755.6436
152,"1998",6426236880,144897.7824
152,"1999",5775469160,127962.7608
152,"2000",8566350200,190426.488
152,"2001",12649562180,280187.8044
152,"2002",12069867700,268251.354
152,"2003",12211940020,271625.1216
152,"2004",14257696818,316168.3154
152,"2005",15446357320,340649.6436
152,"2006",16188493115,359892.07026
152,"2007",14975596368,336248.3772
152,"2008",15761745232.8274,350771.914590921
152,"2009",14829929716.095,339841.959197889
152,"2010",11198697634,264319.18212
152,"2011",15927758404.2029,364184.791987644
152,"2012",20177502484.8142,457391.439137997
152,"2013",19684159547.613,432247.187789339
226,"1990",0,0
226,"1991",0,0
226,"1992",0,0
226,"1993",0,0
226,"1994",0,0
226,"1995",0,0
226,"1996",0,0
226,"1997",0,0
226,"1998",0,0
226,"1999",0,0
226,"2000",0,0
226,"2001",0,0
226,"2002",0,0
226,"2003",0,0
226,"2004",0,0
226,"2005",0,0
226,"2006",19636.7,0.58435
226,"2007",20097.4,0.5967
226,"2008",20614.7780397295,0.610837145396876
226,"2009",36619.9954214651,1.11332958536151
226,"2010",145197,4.1865
226,"2011",145878.23672588,4.18839124811334
226,"2012",148399.626936951,4.24830535386782
226,"2013",150933.49898531,4.30861303106834
246,"1990",466969557.961075,12622.578845468
246,"1991",476683144.086003,12888.5254409168
246,"1992",432872151.330323,11713.3630322263
246,"1993",415207504.628622,11250.7374209046
246,"1994",387275583.991401,10493.779323638
246,"1995",401607610,10881.902
246,"1996",407350668,11037.0216
246,"1997",354741744,9611.7728
246,"1998",345182680,9352.328
246,"1999",333048572,9023.5464
246,"2000",308166110,8349.114
246,"2001",313194510,8484.106
246,"2002",301009134,8153.6868
246,"2003",247262028,6695.6136
246,"2004",250498990,6781.194
246,"2005",278936310,7548.93
246,"2006",246783492,6674.2904
246,"2007",247797206,6698.9332
246,"2008",253751923.330494,6863.19585798758
246,"2009",255056964.293703,6895.58713053905
246,"2010",225717290,6101.054
246,"2011",202689199.467933,5465.85592364721
246,"2012",229832085.664493,6199.38053026368
246,"2013",250283122.369351,6753.78993775016
372,"1990",222529867.869724,4789.81582526421
372,"1991",319177774.064945,6862.06025536384
372,"1992",325504476.821913,6994.06614346693
372,"1993",404137901.611089,8666.4826143743
372,"1994",372755263.831078,7994.27754790135
372,"1995",382012800,8189.622
372,"1996",455730000,9780.75
372,"1997",452826600,9634.212
372,"1998",458568520,9879.76
372,"1999",512124520,11001.6096
372,"2000",505644120,10892.47
372,"2001",639431880,13622.3724
372,"2002",636730800,13564.698
372,"2003",453029000,9679.278
372,"2004",388154350,8284.731
372,"2005",388036020,8331.9516
372,"2006",319657600,6884.724
372,"2007",282734200,6081.096
372,"2008",266496073.069909,5792.54805446809
372,"2009",335185568.970416,7195.02227637875
372,"2010",429641200,9147.8076
372,"2011",331130301.913846,7090.16018579076
372,"2012",329800274.15759,7014.52857170938
372,"2013",249179574.425347,5336.37122293228
470,"1990",46817.9932046198,1.4762430289745
470,"1991",2932506.21915385,64.8238216865588
470,"1992",7891062.92488727,174.43402255014
470,"1993",10950412.9358605,242.061759634811
470,"1994",16091713.4376321,355.716208621341
470,"1995",17123080,378.516
470,"1996",29488000,651.84
470,"1997",36252000,801.36
470,"1998",41496000,917.28
470,"1999",44124080,975.3744
470,"2000",39808800,879.984
470,"2001",29096600,643.188
470,"2002",27565200,609.336
470,"2003",22583020,499.2036
470,"2004",21934360,484.8648
470,"2005",18598720,411.1296
470,"2006",49621616,1096.89888
470,"2007",70594272,1560.50496
470,"2008",70672101.8566478,1562.22540946274
470,"2009",75540927.1485544,1669.85207381015
470,"2010",72800856,1609.28208
470,"2011",57236219.0457999,1265.22168417031
470,"2012",108074508.267763,2389.01544591897
470,"2013",104617175.210121,2312.5901888553
736,"1990",3651803.46996034,115.146956260011
736,"1991",3171236.60287894,99.9939469376243
736,"1992",3127098.36744502,98.6022007752934
736,"1993",3129422.50027899,98.6754842430311
736,"1994",3131384.3987478,98.7373459064622
736,"1995",15540000,490
736,"1996",15762000,497
736,"1997",15984000,504
736,"1998",15395700,485.45
736,"1999",15606600,492.1
736,"2000",15817500,498.75
736,"2001",16028400,505.4
736,"2002",17343000,531.18
736,"2003",17706000,541.32
736,"2004",18069000,551.46
736,"2005",18432000,561.6
736,"2006",17895900,543.39
736,"2007",23663490,723.945
736,"2008",23964689.2556213,739.972003555626
736,"2009",31451995.4214651,991.729585361513
736,"2010",32079000,1011.5
736,"2011",31490078.9086267,992.930416037779
736,"2012",31199396.8891938,983.76476677638
736,"2013",31227734.6651524,984.658300252552
752,"1990",201369453.74846,5320.75206527897
752,"1991",155322409.413467,4140.39244317071
752,"1992",138315288.069854,3660.74150343051
752,"1993",119174663.191848,3206.93022759742
752,"1994",120598248.050181,3246.85865975252
752,"1995",137663860,3710.492
752,"1996",146394072,3945.3264
752,"1997",111351688,2984.6936
752,"1998",106983188,2838.0096
752,"1999",107426888,2847.7176
752,"2000",85552150,2262.526
752,"2001",107740902,2811.6604
752,"2002",85446872,2231.6844
752,"2003",91191022,2425.3164
752,"2004",90709312,2411.6344
752,"2005",95453890,2524.206
752,"2006",115132742,3056.9224
752,"2007",83660372,2213.7404
752,"2008",112687638.572039,2958.39265924925
752,"2009",125808565.155921,3408.96940938626
752,"2010",192863090,5016.924
752,"2011",239361971.472652,6310.57991698373
752,"2012",252967150.142404,6567.84155419808
752,"2013",237948009.322517,6165.53797268353
48,"1990",0,0
48,"1991",0,0
48,"1992",0,0
48,"1993",0,0
48,"1994",0,0
48,"1995",76000,1.68
48,"1996",57000,1.26
48,"1997",0,0
48,"1998",21280,0.4704
48,"1999",66120,1.4616
48,"2000",273600,6.048
48,"2001",0,0
48,"2002",74100,1.638
48,"2003",101840,2.2512
48,"2004",202160,4.4688
48,"2005",75810,1.6758
48,"2006",51262,1.13316
48,"2007",25992,0.57456
48,"2008",52310.9562225372,1.1563474533403
48,"2009",52678.4708148915,1.16447146011865
48,"2010",79566.642,1.75884156
48,"2011",90909.9745666973,2.00958891147436
48,"2012",35484.3749477283,0.784391446212942
48,"2013",66398.3087142173,1.46775208736691
175,"1990",0,0
175,"1991",0,0
175,"1992",0,0
175,"1993",0,0
175,"1994",0,0
175,"1995",0,0
175,"1996",15762,0.497
175,"1997",31968,1.008
175,"1998",30791.4,0.9709
175,"1999",31213.2,0.9842
175,"2000",47452.5,1.49625
175,"2001",48085.2,1.5162
175,"2002",0,0
175,"2003",5422980,119.8764
175,"2004",4295900,94.962
175,"2005",4144280,91.6104
175,"2006",3588340,79.3212
175,"2007",3326976,73.54368
175,"2008",2981724.50468462,65.9118048403969
175,"2009",3318743.66133816,73.3617019874752
175,"2010",1897416,41.94288
175,"2011",1168235.65447859,25.8241565726845
175,"2012",2790905.89476515,61.6937092527033
175,"2013",2894966.25993987,63.9939910091972
275,"1990",0,0
275,"1991",0,0
275,"1992",0,0
275,"1993",0,0
275,"1994",0,0
275,"1995",0,0
275,"1996",0,0
275,"1997",0,0
275,"1998",0,0
275,"1999",0,0
275,"2000",0,0
275,"2001",0,0
275,"2002",0,0
275,"2003",0,0
275,"2004",0,0
275,"2005",159840,5.04
275,"2006",259839.9,8.19315
275,"2007",572515.8,18.0523
275,"2008",1021720.57258242,32.2164144507969
275,"2009",1808489.73673425,57.024451158287
275,"2010",4830267,143.36294
275,"2011",3418849.06272979,97.5402694113426
275,"2012",5212756.58960821,141.816631940326
275,"2013",6302257.7329662,156.409790868146
352,"1990",90693798.9448696,1911.33325132321
352,"1991",89914656.1098708,1901.75356210271
352,"1992",77434267.0168914,1637.62139894605
352,"1993",86842104.9700714,1856.41193095307
352,"1994",93893175.6016975,1999.32111389786
352,"1995",101550250,2188.41
352,"1996",108490500,2322.81
352,"1997",99368400,2153.13
352,"1998",105785400,2271.444
352,"1999",100689220,2124.8136
352,"2000",93436300,1967.7
352,"2001",111750550,2366.952
352,"2002",90663300,1944.306
352,"2003",159898920,3398.3376
352,"2004",228926880,4845.9684
352,"2005",213120180,4511.8164
352,"2006",213397950,4535.601
352,"2007",125326956,2678.14008
352,"2008",130191635.291897,2780.76685040895
352,"2009",130911885.815075,2814.07208851868
352,"2010",128469410,2748.2658
352,"2011",132653717.72805,2839.98026263001
352,"2012",184935982.777418,3961.47327434082
352,"2013",174374019.255136,3691.22935676751
414,"1990",0,0
414,"1991",0,0
414,"1992",0,0
414,"1993",0,0
414,"1994",0,0
414,"1995",1710000,37.8
414,"1996",1710000,37.8
414,"1997",3900760,93.7608
414,"1998",4269699,104.5415
414,"1999",5252420.8,129.052
414,"2000",8363325,189.3465
414,"2001",4473694.4,101.3096
414,"2002",4667453.6,105.4956
414,"2003",7323488.8,191.562
414,"2004",6867655,192.7275
414,"2005",6545380,172.5612
414,"2006",8795518.9,274.67853
414,"2007",5963266.2,174.5555
414,"2008",4757211.73857137,145.757838543371
414,"2009",4383603.75428639,135.738932982951
414,"2010",5061510,157.2438
414,"2011",5130725.29467341,159.276875771629
414,"2012",4977224.63709759,154.43400815848
414,"2013",4747246.53242973,149.687953725262
535,"1990",0,0
535,"1991",0,0
535,"1992",0,0
535,"1993",0,0
535,"1994",0,0
535,"1995",0,0
535,"1996",0,0
535,"1997",0,0
535,"1998",0,0
535,"1999",0,0
535,"2000",0,0
535,"2001",0,0
535,"2002",0,0
535,"2003",0,0
535,"2004",0,0
535,"2005",0,0
535,"2006",0,0
535,"2007",0,0
535,"2008",0,0
535,"2009",0,0
535,"2010",0,0
535,"2011",18585.5672303411,0.410838854565436
535,"2012",0,0
535,"2013",0,0
578,"1990",3585715645.03143,75738.7689954316
578,"1991",3826383000,80995.32
578,"1992",3108998653.19715,66039.4173864633
578,"1993",3900255371.61148,82859.1997935169
578,"1994",5147815119.77649,109750.229174006
578,"1995",6570406400,139661.256
578,"1996",7585011600,161901.936
578,"1997",8627535460,184973.6868
578,"1998",9586444760,206831.4528
578,"1999",11139351360,239467.8888
578,"2000",11505370800,247177.224
578,"2001",11847034480,256967.8944
578,"2002",12720025400,276660.552
578,"2003",13615568840,293851.8912
578,"2004",14856668350,319331.229
578,"2005",15463591230,331731.2754
578,"2006",16693285100,358106.574
578,"2007",19748499144,423985.95792
578,"2008",19900534493.9669,428242.10860348
578,"2009",22695806682.1796,485672.921606074
578,"2010",24154341098.04,514077.9861672
578,"2011",27137679496.0544,577066.62870436
578,"2012",31286717164.3036,665842.327484606
578,"2013",29519345935.5574,628177.139333375
634,"1990",0,0
634,"1991",0,0
634,"1992",0,0
634,"1993",0,0
634,"1994",0,0
634,"1995",0,0
634,"1996",19000,0.42
634,"1997",40280,0.8904
634,"1998",0,0
634,"1999",0,0
634,"2000",0,0
634,"2001",23560,0.5208
634,"2002",0,0
634,"2003",0,0
634,"2004",0,0
634,"2005",175824,5.544
634,"2006",550249.2,17.3502
634,"2007",557042.4,17.5644
634,"2008",565876.009430262,17.8429372342875
634,"2009",566135.917586372,17.8511325365072
634,"2010",577422,18.207
634,"2011",566821.420355281,17.87274748868
634,"2012",567261.761621705,17.8866321232069
634,"2013",883208.657196229,27.8489216233045
234,"1990",420257981.177704,8833.25708535745
234,"1991",573582917.694146,12100.7789851383
234,"1992",584947610.949335,12392.1346379878
234,"1993",560901244.345467,11936.7919625099
234,"1994",452911606.910577,9576.95260889406
234,"1995",257844000,5424.93
234,"1996",523908750,11077.92
234,"1997",622023500,13252.344
234,"1998",564270000,12016.368
234,"1999",1091988400,23367.288
234,"2000",897705250,19013.358
234,"2001",1260054900,26845.182
234,"2002",1393430350,30631.692
234,"2003",1571609000,34259.316
234,"2004",1168213800,25158.042
234,"2005",583545950,12806.43
234,"2006",450772400,10141.404
234,"2007",749069100,16761.654
234,"2008",1136366510.65744,24845.014011014
234,"2009",1453643567.09411,31472.7513658528
234,"2010",1224173600,25975.95
234,"2011",1525666158.26322,32038.9893235277
234,"2012",1933801981.95924,40609.841621144
234,"2013",1921392446.28529,40359.7681647299
554,"1990",80416917.5508952,1688.7552685688
554,"1991",91379553.2030473,1918.97061726399
554,"1992",92658703.7265976,1945.83277825855
554,"1993",106032144.637794,2226.67503739368
554,"1994",118944729.74759,2497.83932469939
554,"1995",1.5e+08,3150
554,"1996",1.92e+08,4032
554,"1997",121800000,2557.8
554,"1998",162596000,3414.516
554,"1999",148200000,3112.2
554,"2000",159640000,3352.44
554,"2001",221624000,4654.104
554,"2002",181714000,3815.994
554,"2003",124800000,2620.8
554,"2004",135096000,2837.016
554,"2005",1.95e+08,4095
554,"2006",200746000,4215.666
554,"2007",244400000,5132.4
554,"2008",230080535.641265,4831.69124846656
554,"2009",313143995.537018,6576.02390627739
554,"2010",335530000,7046.13
554,"2011",354137811.313162,7436.89403757641
554,"2012",313115082.419266,6575.41673080458
554,"2013",303516887.984709,6373.85464767888
16,"1990",0,0
16,"1991",78109.2759329789,2.46290509698582
16,"1992",78177.4591861255,2.46505501938233
16,"1993",78235.5625069747,2.46688710607578
16,"1994",78284.609968695,2.46843364766156
16,"1995",77700,2.45
16,"1996",78810,2.485
16,"1997",79920,2.52
16,"1998",76978.5,2.42725
16,"1999",78033,2.4605
16,"2000",79087.5,2.49375
16,"2001",160284,5.054
16,"2002",153846,4.851
16,"2003",155844,4.914
16,"2004",157842,4.977
16,"2005",159840,5.04
16,"2006",275124.6,8.6751
16,"2007",278521.2,8.7822
16,"2008",282938.004715131,8.92146861714376
16,"2009",283067.958793186,8.92556626825362
16,"2010",288711,9.1035
16,"2011",314900.789086267,9.92930416037779
16,"2012",315145.423123169,9.93701784622606
16,"2013",315431.663284367,9.94604343689447
184,"1990",0,0
184,"1991",0,0
184,"1992",0,0
184,"1993",0,0
184,"1994",0,0
184,"1995",0,0
184,"1996",0,0
184,"1997",0,0
184,"1998",0,0
184,"1999",0,0
184,"2000",0,0
184,"2001",0,0
184,"2002",0,0
184,"2003",0,0
184,"2004",0,0
184,"2005",0,0
184,"2006",0,0
184,"2007",26304.78,0.82943
184,"2008",31437.556079459,0.991274290793751
184,"2009",31451.9954214651,0.991729585361513
184,"2010",32079,1.0115
184,"2011",31490.0789086267,0.992930416037779
184,"2012",31514.5423123169,0.993701784622606
184,"2013",31543.1663284367,0.994604343689447
533,"1990",0,0
533,"1991",0,0
533,"1992",0,0
533,"1993",0,0
533,"1994",0,0
533,"1995",0,0
533,"1996",0,0
533,"1997",0,0
533,"1998",0,0
533,"1999",0,0
533,"2000",0,0
533,"2001",0,0
533,"2002",0,0
533,"2003",0,0
533,"2004",0,0
533,"2005",0,0
533,"2006",0,0
533,"2007",0,0
533,"2008",0,0
533,"2009",0,0
533,"2010",0,0
533,"2011",31490.0789086267,0.992930416037779
533,"2012",0,0
533,"2013",0,0
728,"1990",0,0
728,"1991",0,0
728,"1992",0,0
728,"1993",0,0
728,"1994",0,0
728,"1995",0,0
728,"1996",0,0
728,"1997",0,0
728,"1998",0,0
728,"1999",0,0
728,"2000",0,0
728,"2001",0,0
728,"2002",0,0
728,"2003",0,0
728,"2004",0,0
728,"2005",0,0
728,"2006",0,0
728,"2007",0,0
728,"2008",0,0
728,"2009",0,0
728,"2010",0,0
728,"2011",0,0
728,"2012",315145.423123169,9.93701784622606
728,"2013",315431.663284367,9.94604343689447
850,"1990",0,0
850,"1991",0,0
850,"1992",0,0
850,"1993",0,0
850,"1994",0,0
850,"1995",0,0
850,"1996",0,0
850,"1997",0,0
850,"1998",0,0
850,"1999",0,0
850,"2000",0,0
850,"2001",0,0
850,"2002",0,0
850,"2003",0,0
850,"2004",0,0
850,"2005",0,0
850,"2006",152847,4.8195
850,"2007",154734,4.879
850,"2008",157187.780397295,4.95637145396876
850,"2009",157259.977107326,4.95864792680757
850,"2010",160395,5.0575
850,"2011",157450.394543133,4.96465208018889
850,"2012",157572.711561585,4.96850892311303
850,"2013",157715.831642184,4.97302171844723
882,"1990",0,0
882,"1991",78109.2759329789,2.46290509698582
882,"1992",78177.4591861255,2.46505501938233
882,"1993",78235.5625069747,2.46688710607578
882,"1994",78284.609968695,2.46843364766156
882,"1995",77700,2.45
882,"1996",78810,2.485
882,"1997",79920,2.52
882,"1998",76978.5,2.42725
882,"1999",78033,2.4605
882,"2000",79087.5,2.49375
882,"2001",160284,5.054
882,"2002",153846,4.851
882,"2003",155844,4.914
882,"2004",157842,4.977
882,"2005",159840,5.04
882,"2006",275124.6,8.6751
882,"2007",278521.2,8.7822
882,"2008",282938.004715131,8.92146861714376
882,"2009",283067.958793186,8.92556626825362
882,"2010",288711,9.1035
882,"2011",314900.789086267,9.92930416037779
882,"2012",315145.423123169,9.93701784622606
882,"2013",345397.671296382,10.8909175633994
