AreaCode,ElementCode,ItemCode,Year,Value
202,5110,6655,2014,83928
203,5110,6655,1990,10300
203,5110,6655,1991,10282
203,5110,6655,1992,10332
203,5110,6655,1993,10376
203,5110,6655,1994,10687
203,5110,6655,1995,10966
203,5110,6655,1996,10995
203,5110,6655,1997,11000
203,5110,6655,1998,11442
203,5110,6655,1999,11450
203,5110,6655,2000,11462
203,5110,6655,2001,11476
203,5110,6655,2002,11533
203,5110,6655,2003,11172
203,5110,6655,2004,11114
203,5110,6655,2005,11320
203,5110,6655,2006,11035
203,5110,6655,2007,10608
203,5110,6655,2008,10870
203,5110,6655,2009,10754
203,5110,6655,2010,10324
203,5110,6655,2011,10022
203,5110,6655,2012,9403
203,5110,6655,2013,9600.2
203,5110,6655,2014,9390
205,5110,6655,1990,5000
205,5110,6655,1991,5000
205,5110,6655,1992,5000
205,5110,6655,1993,5000
205,5110,6655,1994,5000
205,5110,6655,1995,5000
205,5110,6655,1996,5000
205,5110,6655,1997,5000
205,5110,6655,1998,5000
205,5110,6655,1999,5000
205,5110,6655,2000,5000
205,5110,6655,2001,5000
205,5110,6655,2002,5000
205,5110,6655,2003,5000
205,5110,6655,2004,5000
205,5110,6655,2005,5000
205,5110,6655,2006,5000
205,5110,6655,2007,5000
205,5110,6655,2008,5000
205,5110,6655,2009,5000
205,5110,6655,2010,5000
205,5110,6655,2011,5000
205,5110,6655,2012,5000
205,5110,6655,2013,5000
205,5110,6655,2014,5000
206,5110,6655,1990,110000
206,5110,6655,1991,110000
206,5110,6655,1992,111000
206,5110,6655,1993,112000
206,5110,6655,1994,113000
206,5110,6655,1995,113370
206,5110,6655,1996,113750
206,5110,6655,1997,114115
206,5110,6655,1998,114485
206,5110,6655,1999,114855
206,5110,6655,2000,115225
206,5110,6655,2001,115600
206,5110,6655,2002,115970
206,5110,6655,2003,116340
206,5110,6655,2004,116340
206,5110,6655,2005,116340
206,5110,6655,2006,117180
206,5110,6655,2007,117227
206,5110,6655,2008,117227
206,5110,6655,2009,82277
206,5110,6655,2010,80000
207,5110,6655,1990,20
207,5110,6655,1991,21
207,5110,6655,1992,21
207,5110,6655,1993,21
207,5110,6655,1994,21
207,5110,6655,1995,21
207,5110,6655,1996,21
207,5110,6655,1997,21
207,5110,6655,1998,21
207,5110,6655,1999,21
207,5110,6655,2000,21
207,5110,6655,2001,21
207,5110,6655,2002,22
207,5110,6655,2003,19.5
207,5110,6655,2004,18.5
207,5110,6655,2005,17.8
207,5110,6655,2006,17.8
207,5110,6655,2007,18
207,5110,6655,2008,18.8
207,5110,6655,2009,17.4
207,5110,6655,2010,17.3
207,5110,6655,2011,17
207,5110,6655,2012,16.2
207,5110,6655,2013,17.2
207,5110,6655,2014,17.2
208,5110,6655,1992,3504
208,5110,6655,1993,3545
208,5110,6655,1994,3500
208,5110,6655,1995,3623
208,5110,6655,1996,3666
208,5110,6655,1997,3645
208,5110,6655,1998,3660
208,5110,6655,1999,3682
208,5110,6655,2000,3687
208,5110,6655,2001,3690
208,5110,6655,2002,3690
208,5110,6655,2003,3716
208,5110,6655,2004,3773
208,5110,6655,2005,3798
208,5110,6655,2006,3858
208,5110,6655,2007,3856
208,5110,6655,2008,3856
208,5110,6655,2009,3875
208,5110,6655,2010,3875
208,5110,6655,2011,3875
208,5110,6655,2012,3875
208,5110,6655,2013,3875
208,5110,6655,2014,3875
209,5110,6655,1990,1046
209,5110,6655,1991,1032
209,5110,6655,1992,1032
209,5110,6655,1993,1032
209,5110,6655,1994,1032
209,5110,6655,1995,1032
209,5110,6655,1996,1032
209,5110,6655,1997,1032
209,5110,6655,1998,1032
209,5110,6655,1999,1032
209,5110,6655,2000,1032
209,5110,6655,2001,1032
209,5110,6655,2002,1032
209,5110,6655,2003,1032
209,5110,6655,2004,1032
209,5110,6655,2005,1032
209,5110,6655,2006,1032
209,5110,6655,2007,1032
209,5110,6655,2008,1032
209,5110,6655,2009,1032
209,5110,6655,2010,1032
209,5110,6655,2011,1032
209,5110,6655,2012,1032
209,5110,6655,2013,1032
209,5110,6655,2014,1032
210,5110,6655,1990,568
210,5110,6655,1991,568
210,5110,6655,1992,576
210,5110,6655,1993,576
210,5110,6655,1994,576
210,5110,6655,1995,500
210,5110,6655,1996,485
210,5110,6655,1997,460
210,5110,6655,1998,447
210,5110,6655,1999,447
210,5110,6655,2000,447
210,5110,6655,2001,460
210,5110,6655,2002,490
210,5110,6655,2003,494
210,5110,6655,2004,523
210,5110,6655,2005,513
210,5110,6655,2006,503
210,5110,6655,2007,489
210,5110,6655,2008,458
210,5110,6655,2009,436
210,5110,6655,2010,451
210,5110,6655,2011,447
210,5110,6655,2012,440.6
210,5110,6655,2013,442.9
210,5110,6655,2014,435.7
211,5110,6655,1990,1178.7
211,5110,6655,1991,1170.3
211,5110,6655,1992,1166.8
211,5110,6655,1993,1158.4
211,5110,6655,1994,1144.2
211,5110,6655,1995,1136.4
211,5110,6655,1996,1134.5
211,5110,6655,1997,1137.3
211,5110,6655,1998,1135.6
211,5110,6655,1999,1135.3
211,5110,6655,2000,1133.3
211,5110,6655,2001,1129.3
211,5110,6655,2002,1127.2
211,5110,6655,2003,1126.1
211,5110,6655,2004,1123.4
211,5110,6655,2005,1120.4
211,5110,6655,2006,1116.5
211,5110,6655,2007,1113.5
211,5110,6655,2008,1110.8
211,5110,6655,2009,1107.5
211,5110,6655,2010,1106.1
211,5110,6655,2011,1103.6
211,5110,6655,2012,1100.5
211,5110,6655,2013,1097.4
211,5110,6655,2014,1097
212,5110,6655,1990,7869
212,5110,6655,1991,7936
212,5110,6655,1992,8059
212,5110,6655,1993,8216
212,5110,6655,1994,8299
212,5110,6655,1995,8287
212,5110,6655,1996,8320
212,5110,6655,1997,8283
212,5110,6655,1998,8270
212,5110,6655,1999,8265
212,5110,6655,2000,8359
212,5110,6655,2001,8273
212,5110,6655,2002,8338
212,5110,6655,2003,8335
212,5110,6655,2004,8279
212,5110,6655,2005,8266
212,5110,6655,2006,8290
212,5110,6655,2007,8214
212,5110,6655,2008,8232
212,5110,6655,2009,8244
212,5110,6655,2010,8212
212,5110,6655,2011,8199
212,5110,6655,2012,8190
212,5110,6655,2013,8188
212,5110,6655,2014,8188
213,5110,6655,1992,33800
213,5110,6655,1993,33800
213,5110,6655,1994,33700
213,5110,6655,1995,33700
213,5110,6655,1996,33700
213,5110,6655,1997,33700
213,5110,6655,1998,33700
213,5110,6655,1999,33650
213,5110,6655,2000,33500
213,5110,6655,2001,33400
213,5110,6655,2002,33250
213,5110,6655,2003,33090
213,5110,6655,2004,32950
213,5110,6655,2005,32780
213,5110,6655,2006,32600
213,5110,6655,2007,32450
213,5110,6655,2008,32300
213,5110,6655,2009,32155
213,5110,6655,2010,32000
213,5110,6655,2011,31838
213,5110,6655,2012,31838
213,5110,6655,2013,31838
213,5110,6655,2014,31838
215,5110,6655,1990,22000
215,5110,6655,1991,22400
215,5110,6655,1992,22600
215,5110,6655,1993,22700
215,5110,6655,1994,23000
215,5110,6655,1995,23300
215,5110,6655,1996,23500
215,5110,6655,1997,23700
215,5110,6655,1998,23800
215,5110,6655,1999,23900
215,5110,6655,2000,24000
215,5110,6655,2001,24000
215,5110,6655,2002,24000
215,5110,6655,2003,24000
215,5110,6655,2004,24000
215,5110,6655,2005,24000
215,5110,6655,2006,24000
215,5110,6655,2007,24000
215,5110,6655,2008,24000
215,5110,6655,2009,24000
215,5110,6655,2010,24000
215,5110,6655,2011,24000
215,5110,6655,2012,24000
215,5110,6655,2013,24000
215,5110,6655,2014,24000
216,5110,6655,1990,780
216,5110,6655,1991,790
216,5110,6655,1992,800
216,5110,6655,1993,800
216,5110,6655,1994,800
216,5110,6655,1995,800
216,5110,6655,1996,800
216,5110,6655,1997,800
216,5110,6655,1998,800
216,5110,6655,1999,800
216,5110,6655,2000,800
216,5110,6655,2001,800
216,5110,6655,2002,800
216,5110,6655,2003,800
216,5110,6655,2004,800
216,5110,6655,2005,800
216,5110,6655,2006,800
216,5110,6655,2007,800
216,5110,6655,2008,800
216,5110,6655,2009,800
216,5110,6655,2010,800
216,5110,6655,2011,800
216,5110,6655,2012,800
216,5110,6655,2013,800
216,5110,6655,2014,800
217,5110,6655,1990,1000
217,5110,6655,1991,1000
217,5110,6655,1992,1000
217,5110,6655,1993,1000
217,5110,6655,1994,1000
217,5110,6655,1995,1000
217,5110,6655,1996,1000
217,5110,6655,1997,1000
217,5110,6655,1998,1000
217,5110,6655,1999,1000
217,5110,6655,2000,1000
217,5110,6655,2001,1000
217,5110,6655,2002,1000
217,5110,6655,2003,1000
217,5110,6655,2004,1000
217,5110,6655,2005,1000
217,5110,6655,2006,1000
217,5110,6655,2007,1000
217,5110,6655,2008,1000
217,5110,6655,2009,1000
217,5110,6655,2010,1000
217,5110,6655,2011,1000
217,5110,6655,2012,1000
217,5110,6655,2013,1000
217,5110,6655,2014,1000
219,5110,6655,1990,4
219,5110,6655,1991,4
219,5110,6655,1992,4
219,5110,6655,1993,4
219,5110,6655,1994,4
219,5110,6655,1995,4
219,5110,6655,1996,4
219,5110,6655,1997,4
219,5110,6655,1998,4
219,5110,6655,1999,4
219,5110,6655,2000,4
219,5110,6655,2001,4
219,5110,6655,2002,4
219,5110,6655,2003,4
219,5110,6655,2004,4
219,5110,6655,2005,4
219,5110,6655,2006,4
219,5110,6655,2007,4
219,5110,6655,2008,4
219,5110,6655,2009,4
219,5110,6655,2010,4
219,5110,6655,2011,4
219,5110,6655,2012,4
219,5110,6655,2013,4
219,5110,6655,2014,4
220,5110,6655,1990,6
220,5110,6655,1991,6
220,5110,6655,1992,6
220,5110,6655,1993,6
220,5110,6655,1994,6
220,5110,6655,1995,6
220,5110,6655,1996,6
220,5110,6655,1997,6
220,5110,6655,1998,6
220,5110,6655,1999,7
220,5110,6655,2000,7
220,5110,6655,2001,7
220,5110,6655,2002,7
220,5110,6655,2003,7
220,5110,6655,2004,7
220,5110,6655,2005,7
220,5110,6655,2006,7
220,5110,6655,2007,7
220,5110,6655,2008,7
220,5110,6655,2009,7
220,5110,6655,2010,7
220,5110,6655,2011,7
220,5110,6655,2012,7
220,5110,6655,2013,7
220,5110,6655,2014,7
221,5110,6655,1990,1000
221,5110,6655,1991,1000
221,5110,6655,1992,1000
221,5110,6655,1993,1000
221,5110,6655,1994,1000
221,5110,6655,1995,1000
221,5110,6655,1996,1000
221,5110,6655,1997,1000
221,5110,6655,1998,1000
221,5110,6655,1999,1000
221,5110,6655,2000,1100
221,5110,6655,2001,1100
221,5110,6655,2002,1200
221,5110,6655,2003,1300
221,5110,6655,2004,1400
221,5110,6655,2005,1400
221,5110,6655,2006,1400
221,5110,6655,2007,1400
221,5110,6655,2008,1400
221,5110,6655,2009,1400
221,5110,6655,2010,1400
221,5110,6655,2011,1400
221,5110,6655,2012,1400
221,5110,6655,2013,1400
221,5110,6655,2014,1400
222,5110,6655,1990,3793
222,5110,6655,1991,4335
222,5110,6655,1992,4474
222,5110,6655,1993,4470
222,5110,6655,1994,4470
222,5110,6655,1995,4470
222,5110,6655,1996,4396
222,5110,6655,1997,4430
222,5110,6655,1998,4470
222,5110,6655,1999,4512
222,5110,6655,2000,4561
222,5110,6655,2001,4590
222,5110,6655,2002,4855
222,5110,6655,2003,4854
222,5110,6655,2004,4885
222,5110,6655,2005,4928
222,5110,6655,2006,4861
222,5110,6655,2007,4870
222,5110,6655,2008,4840
222,5110,6655,2009,4853
222,5110,6655,2010,4852
222,5110,6655,2011,4839
222,5110,6655,2012,4799
222,5110,6655,2013,4814
222,5110,6655,2014,4841
223,5110,6655,1990,12000
223,5110,6655,1991,12378
223,5110,6655,1992,12378
223,5110,6655,1993,12378
223,5110,6655,1994,12378
223,5110,6655,1995,12378
223,5110,6655,1996,12378
223,5110,6655,1997,12378
223,5110,6655,1998,12950
223,5110,6655,1999,13500
223,5110,6655,2000,14100
223,5110,6655,2001,14617
223,5110,6655,2002,14617
223,5110,6655,2003,14617
223,5110,6655,2004,14617
223,5110,6655,2005,14617
223,5110,6655,2006,14617
223,5110,6655,2007,14617
223,5110,6655,2008,14617
223,5110,6655,2009,14617
223,5110,6655,2010,14617
223,5110,6655,2011,14617
223,5110,6655,2012,14617
223,5110,6655,2013,14617
223,5110,6655,2014,14617
225,5110,6655,1990,230
225,5110,6655,1991,250
225,5110,6655,1992,270
225,5110,6655,1993,280
225,5110,6655,1994,290
225,5110,6655,1995,300
225,5110,6655,1996,305
225,5110,6655,1997,305
225,5110,6655,1998,305
225,5110,6655,1999,305
225,5110,6655,2000,305
225,5110,6655,2001,305
225,5110,6655,2002,305
225,5110,6655,2003,305
225,5110,6655,2004,305
225,5110,6655,2005,305
225,5110,6655,2006,305
225,5110,6655,2007,305
225,5110,6655,2008,305
225,5110,6655,2009,305
225,5110,6655,2010,305
225,5110,6655,2011,305
225,5110,6655,2012,305
225,5110,6655,2013,305
225,5110,6655,2014,305
226,5110,6655,1990,5112
226,5110,6655,1991,5112
226,5110,6655,1992,5112
226,5110,6655,1993,5112
226,5110,6655,1994,5112
226,5110,6655,1995,5112
226,5110,6655,1996,5112
226,5110,6655,1997,5112
226,5110,6655,1998,5112
226,5110,6655,1999,5112
226,5110,6655,2000,5112
226,5110,6655,2001,5112
226,5110,6655,2002,5112
226,5110,6655,2003,5112
226,5110,6655,2004,5112
226,5110,6655,2005,5112
226,5110,6655,2006,5162.75
226,5110,6655,2007,5213.5
226,5110,6655,2008,5264.25
226,5110,6655,2009,5315
226,5110,6655,2010,5315
226,5110,6655,2011,5315
226,5110,6655,2012,5315
226,5110,6655,2013,5315
226,5110,6655,2014,5315
228,5110,6655,1990,327300
228,5110,6655,1991,326500
229,5110,6655,1990,11517
229,5110,6655,1991,11510
229,5110,6655,1992,11452
229,5110,6655,1993,11382
229,5110,6655,1994,11437
229,5110,6655,1995,11386
229,5110,6655,1996,11340
229,5110,6655,1997,11160
229,5110,6655,1998,11212
229,5110,6655,1999,11251
229,5110,6655,2000,11036
229,5110,6655,2001,11251
229,5110,6655,2002,11140
229,5110,6655,2003,11248
229,5110,6655,2004,11183
229,5110,6655,2005,11180
229,5110,6655,2006,11699
229,5110,6655,2007,11516
229,5110,6655,2008,11633
229,5110,6655,2009,11233
229,5110,6655,2010,11208
229,5110,6655,2011,11057
229,5110,6655,2012,10924
229,5110,6655,2013,10939.9
229,5110,6655,2014,10953.7
230,5110,6655,1992,7473
230,5110,6655,1993,7473
230,5110,6655,1994,7504
230,5110,6655,1995,7524
230,5110,6655,1996,7629
230,5110,6655,1997,7773
230,5110,6655,1998,7790
230,5110,6655,1999,7838
230,5110,6655,2000,7910
230,5110,6655,2001,7924
230,5110,6655,2002,7939
230,5110,6655,2003,7968
230,5110,6655,2004,7968
230,5110,6655,2005,7951
230,5110,6655,2006,7939
230,5110,6655,2007,7933
230,5110,6655,2008,7918
230,5110,6655,2009,7900
230,5110,6655,2010,7893
230,5110,6655,2011,7886
230,5110,6655,2012,7885
230,5110,6655,2013,7855
230,5110,6655,2014,7848
231,5110,6655,1990,239172
231,5110,6655,1991,239172
231,5110,6655,1992,239249
231,5110,6655,1993,238000
231,5110,6655,1994,237000
231,5110,6655,1995,236000
231,5110,6655,1996,235000
231,5110,6655,1997,234793
231,5110,6655,1998,235306
231,5110,6655,1999,235819
231,5110,6655,2000,236331
231,5110,6655,2001,236844
231,5110,6655,2002,237357
231,5110,6655,2003,239561
231,5110,6655,2004,241765
231,5110,6655,2005,243969
231,5110,6655,2006,246173.5
231,5110,6655,2007,248377.6
231,5110,6655,2008,248900
231,5110,6655,2009,249400
231,5110,6655,2010,249900
231,5110,6655,2011,250400
231,5110,6655,2012,250999
231,5110,6655,2013,251000
231,5110,6655,2014,251000
233,5110,6655,1990,6000
233,5110,6655,1991,6000
233,5110,6655,1992,6000
233,5110,6655,1993,6000
233,5110,6655,1994,6000
233,5110,6655,1995,6000
233,5110,6655,1996,6000
233,5110,6655,1997,6000
233,5110,6655,1998,6000
233,5110,6655,1999,6000
233,5110,6655,2000,6000
233,5110,6655,2001,6000
233,5110,6655,2002,6000
233,5110,6655,2003,6000
233,5110,6655,2004,6000
233,5110,6655,2005,6000
233,5110,6655,2006,6000
233,5110,6655,2007,6000
233,5110,6655,2008,6000
233,5110,6655,2009,6000
233,5110,6655,2010,6000
233,5110,6655,2011,6000
233,5110,6655,2012,6000
233,5110,6655,2013,6000
233,5110,6655,2014,6000
234,5110,6655,1990,13631
234,5110,6655,1991,13622
234,5110,6655,1992,13613
234,5110,6655,1993,13605
234,5110,6655,1994,13596
234,5110,6655,1995,13587
234,5110,6655,1996,13578
234,5110,6655,1997,13569
234,5110,6655,1998,13561
234,5110,6655,1999,13552
234,5110,6655,2000,13543
234,5110,6655,2001,13543
234,5110,6655,2002,13500
234,5110,6655,2003,13500
234,5110,6655,2004,13400
234,5110,6655,2005,13400
234,5110,6655,2006,13268
234,5110,6655,2007,13041
234,5110,6655,2008,12815
234,5110,6655,2009,12588
234,5110,6655,2010,12362
234,5110,6655,2011,12135
234,5110,6655,2012,12038
234,5110,6655,2013,12000
234,5110,6655,2014,12000
235,5110,6655,1992,22870
235,5110,6655,1993,22800
235,5110,6655,1994,22800
235,5110,6655,1995,22800
235,5110,6655,1996,22800
235,5110,6655,1997,22800
235,5110,6655,1998,22500
235,5110,6655,1999,22500
235,5110,6655,2000,22500
235,5110,6655,2001,22500
235,5110,6655,2002,22219
235,5110,6655,2003,22000
235,5110,6655,2004,22000
235,5110,6655,2005,22000
235,5110,6655,2006,22000
235,5110,6655,2007,22000
235,5110,6655,2008,22000
235,5110,6655,2009,22000
235,5110,6655,2010,22000
235,5110,6655,2011,22000
235,5110,6655,2012,22000
235,5110,6655,2013,22000
235,5110,6655,2014,22000
236,5110,6655,1990,18250
236,5110,6655,1991,18245
236,5110,6655,1992,18245
236,5110,6655,1993,18241
236,5110,6655,1994,18240
236,5110,6655,1995,18240
236,5110,6655,1996,18240
236,5110,6655,1997,18240
236,5110,6655,1998,18240
236,5110,6655,1999,18240
236,5110,6655,2000,18240
236,5110,6655,2001,18240
236,5110,6655,2002,18240
236,5110,6655,2003,18240
236,5110,6655,2004,18240
236,5110,6655,2005,18240
236,5110,6655,2006,18200
236,5110,6655,2007,18200
236,5110,6655,2008,18200
236,5110,6655,2009,18200
236,5110,6655,2010,18200
236,5110,6655,2011,18200
236,5110,6655,2012,18200
236,5110,6655,2013,18200
236,5110,6655,2014,18200
237,5110,6655,1990,342
237,5110,6655,1991,326
237,5110,6655,1992,328
237,5110,6655,1993,328
237,5110,6655,1994,328
237,5110,6655,1995,328
237,5110,6655,1996,678
237,5110,6655,1997,642
237,5110,6655,1998,642
237,5110,6655,1999,642
237,5110,6655,2000,642
237,5110,6655,2001,642
237,5110,6655,2002,642
237,5110,6655,2003,642
237,5110,6655,2004,642
237,5110,6655,2005,642
237,5110,6655,2006,642
237,5110,6655,2007,642
237,5110,6655,2008,642
237,5110,6655,2009,642
237,5110,6655,2010,642
237,5110,6655,2011,642
237,5110,6655,2012,642
237,5110,6655,2013,642
237,5110,6655,2014,642
238,5110,6655,1993,20000
238,5110,6655,1994,20000
238,5110,6655,1995,20000
238,5110,6655,1996,20000
238,5110,6655,1997,20000
238,5110,6655,1998,20000
238,5110,6655,1999,20000
238,5110,6655,2000,20000
238,5110,6655,2001,20000
238,5110,6655,2002,20000
238,5110,6655,2003,20000
238,5110,6655,2004,20000
238,5110,6655,2005,20000
238,5110,6655,2006,20000
238,5110,6655,2007,20000
238,5110,6655,2008,20000
238,5110,6655,2009,20000
238,5110,6655,2010,20000
238,5110,6655,2011,20000
238,5110,6655,2012,20000
238,5110,6655,2013,20000
238,5110,6655,2014,20000
239,5110,6655,1990,5
239,5110,6655,1991,5
239,5110,6655,1992,5
239,5110,6655,1993,5
239,5110,6655,1994,5
239,5110,6655,1995,5
239,5110,6655,1996,5
239,5110,6655,1997,5
239,5110,6655,1998,5
239,5110,6655,1999,5
239,5110,6655,2000,5
239,5110,6655,2001,5
239,5110,6655,2002,5
239,5110,6655,2003,5
239,5110,6655,2004,5
239,5110,6655,2005,5
239,5110,6655,2006,5
239,5110,6655,2007,5
239,5110,6655,2008,5
239,5110,6655,2009,5
239,5110,6655,2010,5
239,5110,6655,2011,5
239,5110,6655,2012,5
239,5110,6655,2013,5
239,5110,6655,2014,5
240,5110,6655,1990,5
240,5110,6655,1991,5
240,5110,6655,1992,5
240,5110,6655,1993,5
240,5110,6655,1994,5
240,5110,6655,1995,4
240,5110,6655,1996,4
240,5110,6655,1997,4
240,5110,6655,1998,4
240,5110,6655,1999,4
240,5110,6655,2000,4
240,5110,6655,2001,4
240,5110,6655,2002,3
240,5110,6655,2003,3
240,5110,6655,2004,3
240,5110,6655,2005,3
240,5110,6655,2006,2
240,5110,6655,2007,2
240,5110,6655,2008,2
240,5110,6655,2009,2
240,5110,6655,2010,2
240,5110,6655,2011,2
240,5110,6655,2012,2
240,5110,6655,2013,2
240,5110,6655,2014,2
244,5110,6655,1990,2
244,5110,6655,1991,2
244,5110,6655,1992,2
244,5110,6655,1993,2
244,5110,6655,1994,2
244,5110,6655,1995,2
244,5110,6655,1996,2
244,5110,6655,1997,2
244,5110,6655,1998,2
244,5110,6655,1999,2.5
244,5110,6655,2000,3
244,5110,6655,2001,3
244,5110,6655,2002,3
244,5110,6655,2003,3
244,5110,6655,2004,3
244,5110,6655,2005,4
244,5110,6655,2006,4
244,5110,6655,2007,4
244,5110,6655,2008,5
244,5110,6655,2009,5
244,5110,6655,2010,5
244,5110,6655,2011,5
244,5110,6655,2012,5
244,5110,6655,2013,5
244,5110,6655,2014,5
248,5110,6655,1990,6346
248,5110,6655,1991,6346
249,5110,6655,1990,22000
249,5110,6655,1991,22000
249,5110,6655,1992,22000
249,5110,6655,1993,22000
249,5110,6655,1994,22000
249,5110,6655,1995,22000
249,5110,6655,1996,22000
249,5110,6655,1997,22000
249,5110,6655,1998,22000
249,5110,6655,1999,22000
249,5110,6655,2000,22000
249,5110,6655,2001,22000
249,5110,6655,2002,22000
249,5110,6655,2003,22000
249,5110,6655,2004,22000
249,5110,6655,2005,22000
249,5110,6655,2006,22000
249,5110,6655,2007,22000
249,5110,6655,2008,22000
249,5110,6655,2009,22000
249,5110,6655,2010,22000
249,5110,6655,2011,22000
249,5110,6655,2012,22000
249,5110,6655,2013,22000
249,5110,6655,2014,22000
250,5110,6655,1990,18100
250,5110,6655,1991,18100
250,5110,6655,1992,18100
250,5110,6655,1993,18100
250,5110,6655,1994,18100
250,5110,6655,1995,18100
250,5110,6655,1996,18100
250,5110,6655,1997,18100
250,5110,6655,1998,18100
250,5110,6655,1999,18100
250,5110,6655,2000,18100
250,5110,6655,2001,18100
250,5110,6655,2002,18100
250,5110,6655,2003,18100
250,5110,6655,2004,18100
250,5110,6655,2005,18100
250,5110,6655,2006,18136
250,5110,6655,2007,18200
250,5110,6655,2008,18200
250,5110,6655,2009,18200
250,5110,6655,2010,18200
250,5110,6655,2011,18200
250,5110,6655,2012,18200
250,5110,6655,2013,18200
250,5110,6655,2014,18200
251,5110,6655,1990,17900
251,5110,6655,1991,18050
251,5110,6655,1992,18265
251,5110,6655,1993,18400
251,5110,6655,1994,18600
251,5110,6655,1995,18785
251,5110,6655,1996,18965
251,5110,6655,1997,19135
251,5110,6655,1998,19300
251,5110,6655,1999,19480
251,5110,6655,2000,19650
251,5110,6655,2001,19800
251,5110,6655,2002,20000
251,5110,6655,2003,20000
251,5110,6655,2004,20000
251,5110,6655,2005,20000
251,5110,6655,2006,20000
251,5110,6655,2007,20000
251,5110,6655,2008,20000
251,5110,6655,2009,20000
251,5110,6655,2010,20000
251,5110,6655,2011,20000
251,5110,6655,2012,20000
251,5110,6655,2013,20000
251,5110,6655,2014,20000
255,5110,6655,2000,507
255,5110,6655,2001,521
255,5110,6655,2002,536
255,5110,6655,2003,536
255,5110,6655,2004,530
255,5110,6655,2005,519
255,5110,6655,2006,517
255,5110,6655,2007,507
255,5110,6655,2008,500
255,5110,6655,2009,502
255,5110,6655,2010,500
255,5110,6655,2011,489
255,5110,6655,2012,507
255,5110,6655,2013,498.2
255,5110,6655,2014,492
256,5110,6655,2000,65
256,5110,6655,2001,65
256,5110,6655,2002,65
256,5110,6655,2003,65
256,5110,6655,2004,65
256,5110,6655,2005,67
256,5110,6655,2006,67
256,5110,6655,2007,68
256,5110,6655,2008,67
256,5110,6655,2009,67.37
256,5110,6655,2010,67.59
256,5110,6655,2011,67.64
256,5110,6655,2012,67.29
256,5110,6655,2013,66.9
256,5110,6655,2014,66.83
259,5110,6655,1990,4.8
259,5110,6655,1991,4.8
259,5110,6655,1992,4.8
259,5110,6655,1993,4.8
259,5110,6655,1994,4.8
259,5110,6655,1995,4.8
259,5110,6655,1996,4.8
259,5110,6655,1997,4.6
259,5110,6655,1998,4.3
259,5110,6655,1999,4
259,5110,6655,2000,4
259,5110,6655,2001,3.8
259,5110,6655,2002,3.8
259,5110,6655,2003,3.8
259,5110,6655,2004,3.8
259,5110,6655,2005,3.8
259,5110,6655,2006,4.8
259,5110,6655,2007,4.8
259,5110,6655,2008,4.4
259,5110,6655,2009,4.7
259,5110,6655,2010,4.8
259,5110,6655,2011,5.2
259,5110,6655,2012,5.2
259,5110,6655,2013,5.25
259,5110,6655,2014,5.35
264,5110,6655,1990,19.5
264,5110,6655,1991,20.1
264,5110,6655,1992,20.7
264,5110,6655,1993,21.3
264,5110,6655,1994,22
264,5110,6655,1995,22.6
264,5110,6655,1996,23.2
264,5110,6655,1997,23.8
264,5110,6655,1998,24.5
264,5110,6655,1999,25.1
264,5110,6655,2000,25.7
264,5110,6655,2001,26.3
264,5110,6655,2002,26.9
264,5110,6655,2003,28.2
264,5110,6655,2004,27.7
264,5110,6655,2005,28.3
264,5110,6655,2006,14.3
264,5110,6655,2007,14.7
264,5110,6655,2008,17
264,5110,6655,2009,17.77
264,5110,6655,2010,18
264,5110,6655,2011,17.64
264,5110,6655,2012,16.9
264,5110,6655,2013,16.9
264,5110,6655,2014,16.8
272,5110,6655,2006,750.1
272,5110,6655,2007,766.2
272,5110,6655,2008,752.7
272,5110,6655,2009,715
272,5110,6655,2010,677.2
272,5110,6655,2011,700.1
272,5110,6655,2012,713.2
272,5110,6655,2013,713.2
272,5110,6655,2014,713.2
273,5110,6655,2006,325
273,5110,6655,2007,324
273,5110,6655,2008,324
273,5110,6655,2009,325
273,5110,6655,2010,324
273,5110,6655,2011,324
273,5110,6655,2012,324
273,5110,6655,2013,210.62
273,5110,6655,2014,216.58
276,5110,6655,2011,48195
276,5110,6655,2012,48195
276,5110,6655,2013,48195
276,5110,6655,2014,48195
277,5110,6655,2011,25773.2
277,5110,6655,2012,25773.2
277,5110,6655,2013,25773.2
277,5110,6655,2014,25773.2
299,5110,6655,1990,151
299,5110,6655,1991,150
299,5110,6655,1992,150
299,5110,6655,1993,150
299,5110,6655,1994,150
299,5110,6655,1995,150
299,5110,6655,1996,150
299,5110,6655,1997,150
299,5110,6655,1998,150
299,5110,6655,1999,150
299,5110,6655,2000,150
299,5110,6655,2001,150
299,5110,6655,2002,150
299,5110,6655,2003,150
299,5110,6655,2004,150
299,5110,6655,2005,150
299,5110,6655,2006,150
299,5110,6655,2007,150
299,5110,6655,2008,150
299,5110,6655,2009,150
299,5110,6655,2010,150
299,5110,6655,2011,150
299,5110,6655,2012,150
299,5110,6655,2013,150
299,5110,6655,2014,150
351,5110,6655,1990,374395
351,5110,6655,1991,379005
351,5110,6655,1992,383615
351,5110,6655,1993,388224
351,5110,6655,1994,392834
351,5110,6655,1995,392834
351,5110,6655,1996,392834
351,5110,6655,1997,392834
351,5110,6655,1998,392834
351,5110,6655,1999,392834
351,5110,6655,2000,392834
351,5110,6655,2001,392834
